station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
SBA,2025-06-13 02:53,-119.8436,34.4261,3.00,60.00,57.00,89.81,90.00,6.00,0.00,29.84,1010.50,6.00,null,OVC,null,null,null,800.00,null,null,null,BR,null,null,null,null,null,null,60.00,KSBA 130953Z AUTO 09006KT 6SM BR OVC008 16/14 A2984 RMK AO2 SLP105 T01560139 $,null
SBA,2025-06-13 03:29,-119.8436,34.4261,3.00,61.00,57.00,86.68,60.00,5.00,0.00,29.84,null,7.00,null,OVC,null,null,null,1000.00,null,null,null,null,null,null,null,null,null,null,61.00,KSBA 131029Z AUTO 06005KT 7SM OVC010 16/14 A2984 RMK AO2 CIG 008V013 T01610139 $,null
SBA,2025-06-13 03:53,-119.8436,34.4261,3.00,60.00,56.00,86.62,60.00,4.00,0.00,29.84,1010.40,7.00,null,OVC,null,null,null,1000.00,null,null,null,null,null,null,null,null,null,null,60.00,KSBA 131053Z AUTO 06004KT 7SM OVC010 16/13 A2984 RMK AO2 SLP104 T01560133 $,null
SBA,2025-06-13 04:53,-119.8436,34.4261,3.00,60.00,56.00,86.62,40.00,4.00,0.00,29.85,1010.70,7.00,null,OVC,null,null,null,1000.00,null,null,null,null,null,null,null,null,null,null,60.00,KSBA 131153Z AUTO 04004KT 7SM OVC010 16/13 A2985 RMK AO2 SLP107 T01560133 10161 20150 55000 $,null
SBA,2025-06-13 05:53,-119.8436,34.4261,3.00,60.00,56.00,86.62,40.00,5.00,0.00,29.86,1011.00,7.00,null,OVC,null,null,null,900.00,null,null,null,null,null,null,null,null,null,null,60.00,KSBA 131253Z 04005KT 7SM OVC009 16/13 A2986 RMK AO2 SLP110 T01560133 $,null
SBA,2025-06-13 06:53,-119.8436,34.4261,3.00,60.00,56.00,86.62,50.00,5.00,0.00,29.87,1011.40,6.00,null,OVC,null,null,null,900.00,null,null,null,BR,null,null,null,null,null,null,60.00,KSBA 131353Z 05005KT 6SM BR OVC009 16/13 A2987 RMK AO2 SLP114 T01560133 $,null
SBA,2025-06-13 07:53,-119.8436,34.4261,3.00,60.00,56.00,86.62,50.00,5.00,0.00,29.88,1011.60,6.00,null,OVC,null,null,null,900.00,null,null,null,BR,null,null,null,null,null,null,60.00,KSBA 131453Z 05005KT 6SM BR OVC009 16/13 A2988 RMK AO2 SLP116 T01560133 51009 $,null
SBA,2025-06-13 08:53,-119.8436,34.4261,3.00,61.00,57.00,86.68,140.00,3.00,0.00,29.90,1012.40,5.00,null,OVC,null,null,null,900.00,null,null,null,BR,null,null,null,null,null,null,61.00,KSBA 131553Z 14003KT 5SM BR OVC009 16/14 A2990 RMK AO2 SLP124 T01610139 $,null
SBA,2025-06-13 09:53,-119.8436,34.4261,3.00,62.00,56.00,80.70,150.00,3.00,0.00,29.90,1012.40,5.00,null,OVC,null,null,null,900.00,null,null,null,BR,null,null,null,null,null,null,62.00,KSBA 131653Z 15003KT 5SM BR OVC009 17/13 A2990 RMK AO2 SLP124 T01670133 $,null
SBA,2025-06-13 10:53,-119.8436,34.4261,3.00,63.00,56.00,77.91,180.00,7.00,0.00,29.90,1012.50,5.00,null,OVC,null,null,null,900.00,null,null,null,BR,null,null,null,null,null,null,63.00,KSBA 131753Z 18007KT 5SM BR OVC009 17/13 A2990 RMK AO2 SLP125 T01720133 10178 20156 51009 $,null
SBA,2025-06-13 11:53,-119.8436,34.4261,3.00,63.00,57.00,80.77,210.00,6.00,0.00,29.90,1012.50,7.00,null,BKN,OVC,null,null,600.00,900.00,null,null,BR,null,null,null,null,null,null,63.00,KSBA 131853Z 21006KT 7SM BR BKN006 OVC009 17/14 A2990 RMK AO2 SLP125 T01720139 $,null
SBA,2025-06-13 12:53,-119.8436,34.4261,3.00,65.00,57.00,75.32,220.00,8.00,0.00,29.89,1012.10,8.00,null,BKN,OVC,null,null,600.00,900.00,null,null,BR,null,null,null,null,null,null,65.00,KSBA 131953Z 22008KT 8SM BR BKN006 OVC009 18/14 A2989 RMK AO2 SLP121 T01830139 $,null
SBA,2025-06-13 13:53,-119.8436,34.4261,3.00,67.00,57.00,70.27,210.00,8.00,0.00,29.88,1011.90,10.00,null,BKN,OVC,null,null,900.00,1300.00,null,null,BR,null,null,null,null,null,null,67.00,KSBA 132053Z 21008KT 10SM BR BKN009 OVC013 19/14 A2988 RMK AO2 SLP119 T01940139 58006 $,null
SBA,2025-06-13 14:32,-119.8436,34.4261,3.00,66.00,57.00,72.74,220.00,8.00,0.00,29.88,null,9.00,null,BKN,null,null,null,1600.00,null,null,null,null,null,null,null,null,null,null,66.00,KSBA 132132Z 22008KT 9SM BKN016 19/14 A2988 RMK AO2 T01890139 $,null
SBA,2025-06-13 14:53,-119.8436,34.4261,3.00,66.00,57.00,72.74,230.00,9.00,0.00,29.87,1011.60,8.00,16.00,BKN,null,null,null,1600.00,null,null,null,null,null,null,null,null,null,null,66.00,KSBA 132153Z 23009G16KT 8SM BKN016 19/14 A2987 RMK AO2 SLP116 T01890139 $,null
SBA,2025-06-13 15:53,-119.8436,34.4261,3.00,66.00,57.00,72.74,210.00,9.00,0.00,29.86,1011.10,8.00,null,SCT,null,null,null,1700.00,null,null,null,null,null,null,null,null,null,null,66.00,KSBA 132253Z 21009KT 8SM SCT017 19/14 A2986 RMK AO2 SLP111 T01890139 $,null
SBA,2025-06-13 16:53,-119.8436,34.4261,3.00,65.00,56.00,72.64,190.00,6.00,0.00,29.86,1011.00,8.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,65.00,KSBA 132353Z 19006KT 8SM CLR 18/13 A2986 RMK AO2 SLP110 T01830133 10200 20172 56009 $,null
SBA,2025-06-13 17:53,-119.8436,34.4261,3.00,64.00,56.00,75.22,170.00,6.00,0.00,29.85,1010.60,7.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,64.00,KSBA 140053Z 17006KT 7SM CLR 18/13 A2985 RMK AO2 SLP106 T01780133 $,null
SBA,2025-06-13 18:53,-119.8436,34.4261,3.00,63.00,56.00,77.91,140.00,6.00,0.00,29.84,1010.30,7.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,63.00,KSBA 140153Z 14006KT 7SM CLR 17/13 A2984 RMK AO2 SLP103 T01720133 $,null
SBA,2025-06-13 19:53,-119.8436,34.4261,3.00,62.00,57.00,83.67,120.00,6.00,0.00,29.84,1010.50,7.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,62.00,KSBA 140253Z 12006KT 7SM CLR 17/14 A2984 RMK AO2 SLP105 T01670139 55005 $,null
SBA,2025-06-13 20:53,-119.8436,34.4261,3.00,61.00,57.00,86.68,120.00,6.00,0.00,29.85,1010.60,7.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,61.00,KSBA 140353Z 12006KT 7SM CLR 16/14 A2985 RMK AO2 SLP106 T01610139 $,null
SBA,2025-06-13 21:12,-119.8436,34.4261,3.00,61.00,58.00,89.85,100.00,6.00,0.00,29.85,null,7.00,null,SCT,null,null,null,800.00,null,null,null,null,null,null,null,null,null,null,61.00,KSBA 140412Z 10006KT 7SM SCT008 16/14 A2985 RMK AO2 T01610144 $,null
SBA,2025-06-13 21:53,-119.8436,34.4261,3.00,60.00,57.00,89.81,90.00,4.00,0.00,29.86,1011.00,7.00,null,BKN,null,null,null,800.00,null,null,null,null,null,null,null,null,null,null,60.00,KSBA 140453Z 09004KT 7SM BKN008 16/14 A2986 RMK AO2 SLP110 T01560139 $,null
SBA,2025-06-13 22:53,-119.8436,34.4261,3.00,60.00,57.00,89.81,90.00,5.00,0.00,29.87,1011.50,6.00,null,OVC,null,null,null,600.00,null,null,null,BR,null,null,null,null,null,null,60.00,KSBA 140553Z 09005KT 6SM BR OVC006 16/14 A2987 RMK AO2 SLP115 T01560139 10189 20156 53011 $,null
SBA,2025-06-13 23:53,-119.8436,34.4261,3.00,60.00,57.00,89.81,110.00,5.00,0.00,29.87,1011.50,6.00,null,OVC,null,null,null,500.00,null,null,null,BR,null,null,null,null,null,null,60.00,KSBA 140653Z AUTO 11005KT 6SM BR OVC005 16/14 A2987 RMK AO2 SLP115 T01560139 $,null
SBA,2025-06-14 00:53,-119.8436,34.4261,3.00,60.00,58.00,93.10,80.00,4.00,0.00,29.87,1011.50,5.00,null,OVC,null,null,null,500.00,null,null,null,BR,null,null,null,null,null,null,60.00,KSBA 140753Z AUTO 08004KT 5SM BR OVC005 16/14 A2987 RMK AO2 SLP115 T01560144 402000150 $,null
SBA,2025-06-14 01:53,-119.8436,34.4261,3.00,59.00,57.00,93.07,120.00,4.00,0.00,29.87,1011.40,5.00,null,OVC,null,null,null,500.00,null,null,null,BR,null,null,null,null,null,null,59.00,KSBA 140853Z AUTO 12004KT 5SM BR OVC005 15/14 A2987 RMK AO2 SLP114 T01500139 58002 $,null
SBA,2025-06-14 02:53,-119.8436,34.4261,3.00,59.00,57.00,93.07,0.00,0.00,0.00,29.85,1010.90,6.00,null,OVC,null,null,null,600.00,null,null,null,BR,null,null,null,null,null,null,59.00,KSBA 140953Z AUTO 00000KT 6SM BR OVC006 15/14 A2985 RMK AO2 SLP109 T01500139 $,null
SBA,2025-06-14 03:53,-119.8436,34.4261,3.00,58.00,56.00,93.04,50.00,8.00,0.00,29.86,1011.00,6.00,null,OVC,null,null,null,600.00,null,null,null,BR,null,null,null,null,null,null,58.00,KSBA 141053Z AUTO 05008KT 6SM BR OVC006 14/13 A2986 RMK AO2 SLP110 T01440133 $,null
SBA,2025-06-14 04:53,-119.8436,34.4261,3.00,58.00,56.00,93.04,20.00,5.00,0.00,29.87,1011.50,6.00,null,OVC,null,null,null,700.00,null,null,null,BR,null,null,null,null,null,null,58.00,KSBA 141153Z AUTO 02005KT 6SM BR OVC007 14/13 A2987 RMK AO2 SLP115 T01440133 10156 20144 53001 $,null
SBA,2025-06-14 05:53,-119.8436,34.4261,3.00,59.00,56.00,89.77,30.00,6.00,0.00,29.89,1012.10,7.00,null,OVC,null,null,null,700.00,null,null,null,null,null,null,null,null,null,null,59.00,KSBA 141253Z 03006KT 7SM OVC007 15/13 A2989 RMK AO2 SLP121 T01500133 $,null
SBA,2025-06-14 06:53,-119.8436,34.4261,3.00,59.00,57.00,93.07,40.00,5.00,0.00,29.91,1012.90,5.00,null,OVC,null,null,null,700.00,null,null,null,BR,null,null,null,null,null,null,59.00,KSBA 141353Z 04005KT 5SM BR OVC007 15/14 A2991 RMK AO2 SLP129 T01500139 $,null
SBA,2025-06-14 07:53,-119.8436,34.4261,3.00,60.00,57.00,89.81,50.00,6.00,0.00,29.93,1013.60,6.00,null,OVC,null,null,null,600.00,null,null,null,BR,null,null,null,null,null,null,60.00,KSBA 141453Z 05006KT 6SM BR OVC006 16/14 A2993 RMK AO2 SLP136 T01560139 53021 $,null
SBA,2025-06-14 08:53,-119.8436,34.4261,3.00,61.00,57.00,86.68,150.00,4.00,0.00,29.94,1013.90,5.00,null,OVC,null,null,null,700.00,null,null,null,BR,null,null,null,null,null,null,61.00,KSBA 141553Z 15004KT 5SM BR OVC007 16/14 A2994 RMK AO2 SLP139 T01610139 $,null
SBA,2025-06-14 09:53,-119.8436,34.4261,3.00,61.00,57.00,86.68,110.00,4.00,0.00,29.96,1014.30,7.00,null,OVC,null,null,null,700.00,null,null,null,null,null,null,null,null,null,null,61.00,KSBA 141653Z 11004KT 7SM OVC007 16/14 A2996 RMK AO2 SLP143 T01610139 $,null
SBA,2025-06-14 10:53,-119.8436,34.4261,3.00,63.00,58.00,83.73,150.00,3.00,0.00,29.95,1014.30,10.00,null,OVC,null,null,null,900.00,null,null,null,null,null,null,null,null,null,null,63.00,KSBA 141753Z 15003KT 10SM OVC009 17/14 A2995 RMK AO2 SLP143 T01720144 10172 20144 50006 $,null
SBA,2025-06-14 11:53,-119.8436,34.4261,3.00,64.00,58.00,80.85,160.00,4.00,0.00,29.96,1014.50,10.00,null,OVC,null,null,null,900.00,null,null,null,null,null,null,null,null,null,null,64.00,KSBA 141853Z 16004KT 10SM OVC009 18/14 A2996 RMK AO2 SLP145 T01780144 $,null
SBA,2025-06-14 12:53,-119.8436,34.4261,3.00,66.00,59.00,78.16,190.00,6.00,0.00,29.96,1014.50,10.00,null,BKN,null,null,null,1100.00,null,null,null,null,null,null,null,null,null,null,66.00,KSBA 141953Z 19006KT 10SM BKN011 19/15 A2996 RMK AO2 SLP145 T01890150 $,null
SBA,2025-06-14 13:53,-119.8436,34.4261,3.00,67.00,59.00,75.50,210.00,9.00,0.00,29.95,1014.20,9.00,null,OVC,null,null,null,1200.00,null,null,null,null,null,null,null,null,null,null,67.00,KSBA 142053Z 21009KT 9SM OVC012 19/15 A2995 RMK AO2 SLP142 T01940150 58001 $,null
SBA,2025-06-14 14:23,-119.8436,34.4261,3.00,67.00,59.00,75.50,240.00,9.00,0.00,29.94,null,10.00,null,SCT,null,null,null,1200.00,null,null,null,null,null,null,null,null,null,null,67.00,KSBA 142123Z 24009KT 10SM SCT012 19/15 A2994 RMK AO2 T01940150 $,null
SBA,2025-06-14 14:53,-119.8436,34.4261,3.00,68.00,59.00,72.95,240.00,10.00,0.00,29.93,1013.30,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,68.00,KSBA 142153Z 24010KT 10SM CLR 20/15 A2993 RMK AO2 SLP133 T02000150 $,null
SBA,2025-06-14 15:53,-119.8436,34.4261,3.00,67.00,58.00,72.85,260.00,8.00,0.00,29.91,1013.00,9.00,null,FEW,null,null,null,600.00,null,null,null,null,null,null,null,null,null,null,67.00,KSBA 142253Z 26008KT 9SM FEW006 19/14 A2991 RMK AO2 SLP130 CLOUDS ALONG SHORELINE T01940144 $,null
SBA,2025-06-14 16:53,-119.8436,34.4261,3.00,66.00,57.00,72.74,230.00,5.00,0.00,29.90,1012.30,8.00,null,FEW,null,null,null,12000.00,null,null,null,null,null,null,null,null,null,null,66.00,KSBA 142353Z 23005KT 8SM FEW120 19/14 A2990 RMK AO2 SLP123 T01890139 10206 20167 56019 $,null
SBA,2025-06-14 17:53,-119.8436,34.4261,3.00,64.00,56.00,75.22,150.00,5.00,0.00,29.87,1011.60,7.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,64.00,KSBA 150053Z 15005KT 7SM CLR 18/13 A2987 RMK AO2 SLP116 T01780133 $,null
SBA,2025-06-14 18:53,-119.8436,34.4261,3.00,63.00,56.00,77.91,150.00,6.00,0.00,29.86,1011.20,7.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,63.00,KSBA 150153Z 15006KT 7SM CLR 17/13 A2986 RMK AO2 SLP112 T01720133 $,null
SBA,2025-06-14 19:53,-119.8436,34.4261,3.00,61.00,56.00,83.60,130.00,4.00,0.00,29.86,1011.20,7.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,61.00,KSBA 150253Z 13004KT 7SM CLR 16/13 A2986 RMK AO2 SLP112 T01610133 55011 $,null
SBA,2025-06-14 20:53,-119.8436,34.4261,3.00,61.00,57.00,86.68,130.00,3.00,0.00,29.86,1011.20,7.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,61.00,KSBA 150353Z 13003KT 7SM CLR 16/14 A2986 RMK AO2 SLP112 T01610139 $,null
SBA,2025-06-14 21:53,-119.8436,34.4261,3.00,61.00,58.00,89.85,0.00,0.00,0.00,29.88,1011.90,7.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,61.00,KSBA 150453Z 00000KT 7SM CLR 16/14 A2988 RMK AO2 SLP119 T01610144 $,null
SBA,2025-06-14 22:53,-119.8436,34.4261,3.00,60.00,56.00,86.62,0.00,0.00,0.00,29.87,1011.50,7.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,60.00,KSBA 150553Z AUTO 00000KT 7SM CLR 16/13 A2987 RMK AO2 SLP115 T01560133 10194 20150 50003 $,null
SBA,2025-06-14 23:53,-119.8436,34.4261,3.00,58.00,55.00,89.73,20.00,4.00,0.00,29.87,1011.40,8.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,58.00,KSBA 150653Z AUTO 02004KT 8SM CLR 14/13 A2987 RMK AO2 SLP114 T01440128 $,null
SBA,2025-06-15 00:53,-119.8436,34.4261,3.00,56.00,54.00,92.98,0.00,0.00,0.00,29.86,1011.20,8.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56.00,KSBA 150753Z AUTO 00000KT 8SM CLR 13/12 A2986 RMK AO2 SLP112 T01330122 402060133 $,null
SBA,2025-06-15 01:53,-119.8436,34.4261,3.00,56.00,54.00,92.98,0.00,0.00,0.00,29.85,1010.70,7.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56.00,KSBA 150853Z AUTO 00000KT 7SM CLR 13/12 A2985 RMK AO2 SLP107 T01330122 58008 $,null
SBA,2025-06-15 02:53,-119.8436,34.4261,3.00,54.00,52.00,92.92,0.00,0.00,0.00,29.85,1010.80,8.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54.00,KSBA 150953Z AUTO 00000KT 8SM CLR 12/11 A2985 RMK AO2 SLP108 T01220111 $,null
SBA,2025-06-15 03:53,-119.8436,34.4261,3.00,55.00,54.00,96.42,0.00,0.00,0.00,29.85,1010.80,8.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.00,KSBA 151053Z AUTO 00000KT 8SM CLR 13/12 A2985 RMK AO2 SLP108 T01280122 $,null
SBA,2025-06-15 04:53,-119.8436,34.4261,3.00,55.00,54.00,96.42,0.00,0.00,0.00,29.87,1011.40,9.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.00,KSBA 151153Z AUTO 00000KT 9SM CLR 13/12 A2987 RMK AO2 SLP114 T01280122 10156 20111 53007 $,null
SBA,2025-06-15 05:53,-119.8436,34.4261,3.00,53.00,52.00,96.39,0.00,0.00,0.00,29.88,1011.70,6.00,null,CLR,null,null,null,null,null,null,null,BR,null,null,null,null,null,null,53.00,KSBA 151253Z 00000KT 6SM BR CLR 12/11 A2988 RMK AO2 SLP117 T01170111 $,null
SBA,2025-06-15 06:53,-119.8436,34.4261,3.00,60.00,58.00,93.10,70.00,6.00,0.00,29.91,1012.60,6.00,null,CLR,null,null,null,null,null,null,null,BR,null,null,null,null,null,null,60.00,KSBA 151353Z 07006KT 6SM BR CLR 16/14 A2991 RMK AO2 SLP126 T01560144 $,null
SBA,2025-06-15 07:53,-119.8436,34.4261,3.00,65.00,57.00,75.32,70.00,4.00,0.00,29.91,1012.90,7.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,65.00,KSBA 151453Z 07004KT 7SM CLR 18/14 A2991 RMK AO2 SLP129 T01830139 52015 $,null
SBA,2025-06-15 08:53,-119.8436,34.4261,3.00,66.00,58.00,75.41,130.00,10.00,0.00,29.93,1013.40,7.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,66.00,KSBA 151553Z 13010KT 7SM CLR 19/14 A2993 RMK AO2 SLP134 T01890144 $,null
SBA,2025-06-15 09:53,-119.8436,34.4261,3.00,66.00,57.00,72.74,140.00,10.00,0.00,29.93,1013.60,7.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,66.00,KSBA 151653Z 14010KT 7SM CLR 19/14 A2993 RMK AO2 SLP136 T01890139 $,null
SBA,2025-06-15 10:53,-119.8436,34.4261,3.00,67.00,59.00,75.50,150.00,7.00,0.00,29.93,1013.50,7.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,67.00,KSBA 151753Z 15007KT 7SM CLR 19/15 A2993 RMK AO2 SLP135 T01940150 10200 20117 50006 $,null
SBA,2025-06-15 11:53,-119.8436,34.4261,3.00,71.00,57.00,61.28,190.00,4.00,0.00,29.92,1013.20,9.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,71.00,KSBA 151853Z 19004KT 9SM CLR 22/14 A2992 RMK AO2 SLP132 T02170139 $,null
SBA,2025-06-15 12:53,-119.8436,34.4261,3.00,74.00,57.00,55.39,250.00,6.00,0.00,29.90,1012.50,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,74.00,KSBA 151953Z 25006KT 10SM CLR 23/14 A2990 RMK AO2 SLP125 T02330139 $,null
SBA,2025-06-15 13:53,-119.8436,34.4261,3.00,73.00,54.00,51.37,250.00,7.00,0.00,29.90,1012.50,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,73.00,KSBA 152053Z 25007KT 210V280 10SM CLR 23/12 A2990 RMK AO2 SLP125 T02280122 55009 $,null
SBA,2025-06-15 14:53,-119.8436,34.4261,3.00,70.00,57.00,63.40,160.00,9.00,0.00,29.87,1011.50,8.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,70.00,KSBA 152153Z 16009KT 8SM CLR 21/14 A2987 RMK AO2 SLP115 T02110139 $,null
SBA,2025-06-15 15:53,-119.8436,34.4261,3.00,72.00,55.00,55.10,null,3.00,0.00,29.85,1010.80,9.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72.00,KSBA 152253Z VRB03KT 9SM CLR 22/13 A2985 RMK AO2 SLP108 T02220128 $,null
SBA,2025-06-15 16:53,-119.8436,34.4261,3.00,70.00,54.00,56.86,150.00,7.00,0.00,29.82,1009.90,9.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,70.00,KSBA 152353Z 15007KT 9SM CLR 21/12 A2982 RMK AO2 SLP099 T02110122 10250 20194 56026 $,null
SBA,2025-06-15 17:53,-119.8436,34.4261,3.00,69.00,58.00,68.01,140.00,9.00,0.00,29.81,1009.40,8.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,69.00,KSBA 160053Z 14009KT 8SM CLR 21/14 A2981 RMK AO2 SLP094 T02060144 $,null
SBA,2025-06-15 18:53,-119.8436,34.4261,3.00,69.00,58.00,68.01,140.00,9.00,0.00,29.80,1009.00,8.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,69.00,KSBA 160153Z 14009KT 8SM CLR 21/14 A2980 RMK AO2 SLP090 T02060144 $,null
SBA,2025-06-15 19:53,-119.8436,34.4261,3.00,67.00,59.00,75.50,140.00,8.00,0.00,29.81,1009.40,7.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,67.00,KSBA 160253Z 14008KT 7SM CLR 19/15 A2981 RMK AO2 SLP094 T01940150 55005 $,null
SBA,2025-06-15 20:53,-119.8436,34.4261,3.00,66.00,58.00,75.41,0.00,0.00,0.00,29.83,1009.90,7.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,66.00,KSBA 160353Z 00000KT 7SM CLR 19/14 A2983 RMK AO2 SLP099 T01890144 $,null
SBA,2025-06-15 21:53,-119.8436,34.4261,3.00,65.00,58.00,78.08,150.00,4.00,0.00,29.85,1010.60,7.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,65.00,KSBA 160453Z 15004KT 7SM CLR 18/14 A2985 RMK AO2 SLP106 T01830144 $,null
SBA,2025-06-15 22:53,-119.8436,34.4261,3.00,63.00,57.00,80.77,270.00,3.00,0.00,29.86,1011.20,8.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,63.00,KSBA 160553Z AUTO 27003KT 8SM CLR 17/14 A2986 RMK AO2 SLP112 T01720139 10217 20167 53019 $,null
SBA,2025-06-15 23:53,-119.8436,34.4261,3.00,63.00,56.00,77.91,130.00,5.00,0.00,29.87,1011.40,8.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,63.00,KSBA 160653Z AUTO 13005KT 8SM CLR 17/13 A2987 RMK AO2 SLP114 T01720133 $,null
SBA,2025-06-16 00:53,-119.8436,34.4261,3.00,60.00,55.00,83.54,0.00,0.00,0.00,29.87,1011.30,8.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,60.00,KSBA 160753Z AUTO 00000KT 8SM CLR 16/13 A2987 RMK AO2 SLP113 T01560128 402500111 $,null
SBA,2025-06-16 01:53,-119.8436,34.4261,3.00,59.00,55.00,86.57,0.00,0.00,0.00,29.86,1011.00,8.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,59.00,KSBA 160853Z AUTO 00000KT 8SM CLR 15/13 A2986 RMK AO2 SLP110 T01500128 58002 $,null
SBA,2025-06-16 02:53,-119.8436,34.4261,3.00,57.00,54.00,89.68,0.00,0.00,0.00,29.86,1011.00,8.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,57.00,KSBA 160953Z AUTO 00000KT 8SM CLR 14/12 A2986 RMK AO2 SLP110 T01390122 $,null
SBA,2025-06-16 03:53,-119.8436,34.4261,3.00,57.00,54.00,89.68,0.00,0.00,0.00,29.87,1011.30,8.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,57.00,KSBA 161053Z AUTO 00000KT 8SM CLR 14/12 A2987 RMK AO2 SLP113 T01390122 $,null
SBA,2025-06-16 04:53,-119.8436,34.4261,3.00,56.00,53.00,89.64,30.00,3.00,0.00,29.87,1011.60,7.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56.00,KSBA 161153Z AUTO 03003KT 7SM CLR 13/12 A2987 RMK AO2 SLP116 T01330117 10178 20133 53006 $,null
SBA,2025-06-16 05:53,-119.8436,34.4261,3.00,54.00,52.00,92.92,0.00,0.00,0.00,29.88,1011.90,6.00,null,CLR,null,null,null,null,null,null,null,BR,null,null,null,null,null,null,54.00,KSBA 161253Z 00000KT 6SM BR CLR 12/11 A2988 RMK AO2 SLP119 T01220111 $,null
SBA,2025-06-16 06:53,-119.8436,34.4261,3.00,57.00,54.00,89.68,290.00,5.00,0.00,29.91,1012.70,7.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,57.00,KSBA 161353Z 29005KT 7SM CLR 14/12 A2991 RMK AO2 SLP127 T01390122 $,null
SBA,2025-06-16 07:53,-119.8436,34.4261,3.00,65.00,56.00,72.64,0.00,0.00,0.00,29.90,1012.50,7.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,65.00,KSBA 161453Z 00000KT 7SM CLR 18/13 A2990 RMK AO2 SLP125 T01830133 50009,null
SBA,2025-06-16 08:53,-119.8436,34.4261,3.00,67.00,57.00,70.27,200.00,5.00,0.00,29.92,1013.00,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,67.00,KSBA 161553Z 20005KT 10SM CLR 19/14 A2992 RMK AO2 SLP130 T01940139,null
SBA,2025-06-16 09:53,-119.8436,34.4261,3.00,67.00,58.00,72.85,150.00,6.00,0.00,29.92,1013.20,8.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,67.00,KSBA 161653Z 15006KT 8SM CLR 19/14 A2992 RMK AO2 SLP132 T01940144,null
SBA,2025-06-16 10:53,-119.8436,34.4261,3.00,68.00,57.00,67.89,150.00,6.00,0.00,29.91,1013.00,7.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,68.00,KSBA 161753Z 15006KT 7SM CLR 20/14 A2991 RMK AO2 SLP130 T02000139 10206 20122 50005,null
